id;codigo;denominacion;planificacion;tipo;region_codigo;region_nombre;comunas;comunas_codigos;clasificacion;estado;fechaInicioVigencia;fechaPublicacion;urlPublicacion;modificacionLimiteUrbano;evaluacionAmbientalEstrategica;fechaInicioEae;fechaTerminoEae;consultaIndigena;numeroDocumento;fechaInicioElaboracion;modificacionIntegral;instrumento_origen_id;es_modificacion;codigos_modificaciones;urls_documentos;tipos_documentos;nombres_documentos;fuente;createdAt;updatedAt
2108;1300829;APRUEBA PLAN REGULADOR COMUNAL DE CONCHALÍ;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;CONCHALI;13104;Instrumento de origen;Derogado;1983-07-02;;;;;;;;73;;False;2108;False;1300598;https://instrumentosdeplanificacion.minvu.cl/files/maps/829/4.73a83c.13104.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/829/4.73a83p1.13104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/829/4.73a83p2.13104.jpg;Publicación D. O. con Ordenanza | Plano | Plano;Decreto N° 73 | Plano decreto N° 73 | Plano decreto N° 73;Planilla;2025-08-01T17:59:11.833-04:00;2025-08-01T17:59:11.833-04:00
1882;1300598;ESTABLECE NORMAS URBANÍSTICAS, MEDIANTE LA ASIGNACIÓN DE ZONAS DEL PLAN REGULADOR COMUNAL, A PREDIOS AFECTADOS A DECLARATORIA DE UTILIDAD PÚBLICA;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;CONCHALI;13104;Modificación;Derogado;2011-03-02;;;;;;;;302;;False;2108;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/598/4.302b11b.13104.pdf;Publicación D. O.;Publicación D.O;Planilla;2025-08-01T17:58:55.482-04:00;2025-08-01T17:58:55.482-04:00
2398;1403206;APRUEBA PLAN REGULADOR COMUNAL DE BULNES;Comunal;PRC;16;ÑUBLE;BULNES;16102;Instrumento de origen;Derogado;1983-09-05;;;;;;;;112;;False;2398;False;;https://instrumentosdeplanificacion.minvu.cl/files/maps/3206/4.112a83c.16102.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/3206/4.112a83p.16102.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Decreto N° 112 | Plano  - Decreto N° 112;Planilla;2025-08-01T17:59:32.783-04:00;2025-08-01T17:59:32.783-04:00
1054;902719;APRUEBA PLAN REGULADOR COMUNAL DE TEMUCO;Comunal;PRC;09;09;TEMUCO;09101;Instrumento de origen;Derogado;1983-09-08;;;;;;;;100;;False;1054;False;902718, 902710, 902711, 902726, 902709, 902727, 902708, 902716, 902712, 902715, 902721, 902714, 902717, 902713, 902725;https://instrumentosdeplanificacion.minvu.cl/files/maps/2719/4.100a83c.09101.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2719/4.100a83p1.09101.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/2719/4.100a83p2.09101.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/2719/4.100a83p3.09101.jpg;Publicación D. O. con Ordenanza | Plano | Plano | Plano;Publicación D.O. con Ordenanza  - Decreto N° 100 | Plano 1 - Decreto N° 100 | Plano 2 - Decreto N° 100 | Plano 3 - Decreto N° 100;Planilla;2025-08-01T17:57:51.931-04:00;2025-08-01T17:57:51.931-04:00
1056;902721;MODIFICA PLAN REGULADOR COMUNAL DE TEMUCO;Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;2000-06-27;;;;;;;;197;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2721/4.197b00c.09101.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Decreto N° 197;Planilla;2025-08-01T17:57:52.131-04:00;2025-08-01T17:57:52.131-04:00
1060;902725;APRUEBA CAMIO DE USOS DE SUELO PERMITIDOS;Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;2008-12-31;;;;;;;;3203;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2725/4.3203b08c.09101.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Decreto N° 3203;Planilla;2025-08-01T17:57:52.425-04:00;2025-08-01T17:57:52.425-04:00
1061;902726;APRUEBA MODIFICACION PLAN REGULADOR DE TEMUCO SECCIONAL CALLE EL CHOCLO;Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;1992-07-23;;;;;;;;17;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2726/4.17a92c.09101.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Resolución N° 17;Planilla;2025-08-01T17:57:52.565-04:00;2025-08-01T17:57:52.565-04:00
1062;902727;PROMULGA MODIFICACION PLAN REGULADOR DE TEMUCO;Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;1995-01-20;;;;;;;;42;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2727/4.42a94c.09101.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2727/4.42a94p.09101.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Resolución N° 42 | Plano  - Resolución N° 42;Planilla;2025-08-01T17:57:52.573-04:00;2025-08-01T17:57:52.573-04:00
1043;902708;MODIFICA PLAN REGULADOR DE TEMUCO;Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;1996-04-23;;;;;;;;8;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2708/4.8a96c.09101.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Resolución N° 8;Planilla;2025-08-01T17:57:51.220-04:00;2025-08-01T17:57:51.220-04:00
1044;902709;APRUEBA MODIFICACION PLAN REGULADOR DE TEMUCO;Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;1993-09-21;;;;;;;;9;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2709/4.9a93c.09101.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2709/4.9a93p.09101.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Resolución N° 9 | Plano  - Resolución N° 9;Planilla;2025-08-01T17:57:51.316-04:00;2025-08-01T17:57:51.316-04:00
1045;902710;APRUEBA MODIFICACION DEL PLAN REGULADOR DE TEMUCO;Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;1992-03-27;;;;;;;;10;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2710/4.10a92c.09101.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2710/4.10a92p.09101.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Resolución N° 10 | Plano  - Resolución N° 10;Planilla;2025-08-01T17:57:51.428-04:00;2025-08-01T17:57:51.428-04:00
1046;902711;APRUEBA MODIFICACION PLAN REGULADOR DE TEMUCO;Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;1992-05-30;;;;;;;;13;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2711/4.13a92b.09101.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2711/4.13a92p.09101.jpg;Publicación D. O. | Plano;Publicación D.O.  - Resolución N° 13 | Plano  - Resolución N° 13;Planilla;2025-08-01T17:57:51.523-04:00;2025-08-01T17:57:51.523-04:00
1047;902712;MODIFICA PLAN REGULADOR DE TEMUCO;Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;1999-06-30;;;;;;;;24;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2712/4.24a99c.09101.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2712/4.24a99p.09101.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Resolución N° 24 | Plano  - Resolución N° 24;Planilla;2025-08-01T17:57:51.615-04:00;2025-08-01T17:57:51.615-04:00
1048;902713;"MODIFICA PLAN REGULADOR COMUNAL DE TEMUCO ""CAMBIO PLAN REGULADOR COMUNAL DE AVENIDA ALEMANIA ZONA B""";Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;2005-07-09;;;;;;;;34;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2713/4.34b05c.09101.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Resolución N° 34;Planilla;2025-08-01T17:57:51.622-04:00;2025-08-01T17:57:51.622-04:00
1049;902714;"MODIFICA PLAN REGULADOR COMUNAL DE TEMUCO ""ORDENANZA DE TERMINALES DE SERVICIOS DE TRANSPORTE PUBLICO DE PASAJEROS""";Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;2000-12-20;;;;;;;;40;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2714/4.40b00c.09101.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Resolución N° 40;Planilla;2025-08-01T17:57:51.727-04:00;2025-08-01T17:57:51.727-04:00
1050;902715;MODIFICA PLAN REGULADOR DE TEMUCO, PASAJE CARLOS MORALES;Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;1999-12-15;;;;;;;;45;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2715/4.45a99b.09101.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2715/4.45a99p.09101.JPG;Publicación D. O. | Plano;Publicación D.O.  - Resolución N° 45 | Plano  - Resolución N° 45;Planilla;2025-08-01T17:57:51.749-04:00;2025-08-01T17:57:51.749-04:00
1051;902716;"PROMULGA MODIFICACION PLAN REGULADOR DE TEMUCO CONSISTENTE EN ""MODIFICACION LIMITE ZONA R-6 Y CREACION DE FRANJA DE RESTRICION R-7""";Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;1998-10-17;;;;;;;;49;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2716/4.49a98c.09101.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2716/4.49a98p.09101.JPG;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Resolución N° 49 | Plano  - Resolución N° 49;Planilla;2025-08-01T17:57:51.777-04:00;2025-08-01T17:57:51.777-04:00
1052;902717;"MODIFICA PLAN REGULADOR DE TEMUCO QUE CREA ""NUEVA ZONA Z Y BORDE URBANO"" (MPR 15)";Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;2001-02-28;;;;;;;;56;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2717/4.56b00c.09101.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2717/4.56b00p.09101.JPG;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Resolución N° 56 | Plano  - Resolución N° 56;Planilla;2025-08-01T17:57:51.830-04:00;2025-08-01T17:57:51.830-04:00
1053;902718;MODIFICA PLAN REGULADOR COMUNAL DE TEMUCO;Comunal;PRC;09;09;TEMUCO;09101;Modificación;Derogado;1986-06-03;;;;;;;;77;;False;1054;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2718/4.77a86c.09101.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2718/4.77a86p.09101.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. con Ordenanza  - Decreto N° 77 | Plano  - Decreto N° 77;Planilla;2025-08-01T17:57:51.921-04:00;2025-08-01T17:57:51.921-04:00
1635;1300331;PRC de La Cisterna;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LA CISTERNA;13109;Instrumento de origen;Derogado;1983-10-18;;;;;;;;110;;False;1635;False;1300520;https://instrumentosdeplanificacion.minvu.cl/files/maps/331/4.110a83c.13109.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/331/4.110a83d.13109.pdf;Publicación D. O. con Ordenanza | Decreto;Publicación D.O y Ordenanza | Decreto N°110;Planilla;2025-08-01T17:58:36.550-04:00;2025-08-01T17:58:36.550-04:00
1812;1300520;PRC La Cisterna - Modif. En sector Cementerios Metropolitano;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LA CISTERNA;13109;Modificación;Derogado;1985-12-27;;;;;;;;218;;False;1635;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/520/4.218a85d.13109.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/520/4.218a85p.13109.jpg;Decreto | Plano;Decreto N°218 | Plano decreto N°218;Planilla;2025-08-01T17:58:49.914-04:00;2025-08-01T17:58:49.914-04:00
1226;1001645;APRUEBA PLAN REGULADOR COMUNAL DE FRUTILLAR;Comunal;PRC;10;LOS LAGOS;FRUTILLAR;10105;Instrumento de origen;Derogado;1983-11-05;;;;;;;;2;;False;1226;False;1001642, 1001643, 1001644, 1001646, 1001612;https://instrumentosdeplanificacion.minvu.cl/files/maps/1645/4.150a83c.10105.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1645/4.150a83p.10105.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. y Ordenanza Decreto N°150 que aprueba Plan Regulador Comunal de Frutillar | Plano Decreto N°150 que aprueba Plan Regulador Comunal de Frutillar;Planilla;2025-08-01T17:58:05.129-04:00;2025-08-01T17:58:05.129-04:00
1223;1001642;MODIFICA PLAN REGULADOR COMUNAL DE FRUTILLAR SECTOR FRUTILLAR ALTO;Comunal;PRC;10;LOS LAGOS;FRUTILLAR;10105;Modificación;Derogado;1986-07-26;;;;;;;;2;;False;1226;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/1642/4.121a86c.10105.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1642/4.121a86p.10105.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. y Ordenanza Decreto N°121 que modifica Plan Regulador Comunal de Frutillar, sector Frutillar Alto | Plano Decreto N°121 que modifica Plan Regulador Comunal de Frutillar, sector Frutillar Alto;Planilla;2025-08-01T17:58:04.873-04:00;2025-08-01T17:58:04.873-04:00
1224;1001643;MODIFICA PLAN REGULADOR COMUNAL DE FRUTILLAR SECTOR FRUTILLAR ALTO;Comunal;PRC;10;LOS LAGOS;FRUTILLAR;10105;Modificación;Derogado;1988-06-09;;;;;;;;2;;False;1226;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/1643/4.84a88c.10105.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1643/4.84a88p.10105.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. y Ordenanza Decreto N°84 que modifica Plan Regulador Comunal de Frutillar, sector Frutillar Alto | Plano Decreto N°84 que modifica Plan Regulador Comunal de Frutillar, sector Frutillar Alto;Planilla;2025-08-01T17:58:04.980-04:00;2025-08-01T17:58:04.980-04:00
1225;1001644;MODIFICACION PLAN REGULADOR COMUNAL DE FRUTILLAR, SECTOR FRUTILLAR BAJO;Comunal;PRC;10;LOS LAGOS;FRUTILLAR;10105;Modificación;Derogado;1990-10-08;;;;;;;;2;;False;1226;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/1644/4.10a90c.10105.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1644/4.10a90p.10105.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. y Ordenanza Resolución N°10 Modificación Plan Regulador Comunal de Frutillar, Sector Frutillar Bajo | Plano Resolución N°10 Modificación Plan Regulador Comunal de Frutillar, Sector Frutillar Bajo;Planilla;2025-08-01T17:58:05.016-04:00;2025-08-01T17:58:05.016-04:00
1194;1001612;APRUEBA MODIFICACION AL PLAN REGULADOR COMUNAL DE FRUTILLAR BAJO;Comunal;PRC;10;LOS LAGOS;FRUTILLAR;10105;Modificación;Derogado;1999-08-11;;;;;;;;2;;False;1226;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/1612/4.34a99c.10105.pdf;Publicación D. O. con Ordenanza;Publicación D.O. y Ordenanza Resolución N°34 que aprueba modificación al Plan Regulador Comunal de Frutillar Bajo;Planilla;2025-08-01T17:58:02.768-04:00;2025-08-01T17:58:02.768-04:00
1227;1001646;MODIFICACION PLAN REGULADOR COMUNAL SECTOR FRUTILLAR BAJO;Comunal;PRC;10;LOS LAGOS;FRUTILLAR;10105;Modificación;Derogado;1991-07-24;;;;;;;;2;;False;1226;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/1646/4.12a91c.10105.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1646/4.12a91p.10105.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O. y Ordenanza Resolución N°12 que modifica Plan Regulador comunal, sector Frutillar Bajo | Plano Resolución N°12 que modifica Plan Regulador comunal, sector Frutillar Bajo;Planilla;2025-08-01T17:58:05.184-04:00;2025-08-01T17:58:05.184-04:00
362;501859;APRUEBA PLAN REGULADOR COMUNAL DE JUAN FERNANDEZ - CENTRO POBLADO DE ROBINSON CRUSOE;Comunal;PRC;05;05;JUAN FERNANDEZ;05104;Instrumento de origen;Derogado;1983-11-14;;;;;;;;172;;False;362;False;501860;https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83c.05104.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p1.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p2.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p3.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p4.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p5.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p6.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p7.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p8.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p9.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p10.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p11.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p12.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p13.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p14.05104.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/1859/4.172a83p15.05104.jpg;Publicación D. O. con Ordenanza | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano;Publicación D.O. con Ordenanza | Plano Decreto N°172 - Lámina Plan Regulador | Plano Decreto N°172 - Lámina Población Juan Bautista | Plano Decreto N°172 - Lámina Suelos, capacidad de usos | Plano Decreto N°172 - Lámina Capacidad de usos | Plano Decreto N°172 - Lámina Geomorfología | Plano Decreto N°172 - Lámina Geología | Plano Decreto N°172 - Lámina Vegetación | Plano Decreto N°172 - Lámina Cobertura vegetal | Plano Decreto N°172 - Lámina Estado actual cobertura vegetal | Plano Decreto N°172 - Lámina Geomorfología | Plano Decreto N°172 - Lámina Praderas | Plano Decreto N°172 - Lámina Zonas naturales homogéneas | Plano Decreto N°172 - Lámina Red de drenaje y cuencas | Plano Decreto N°172 - Lámina Ocupación de tierras | Plano Decreto N°172 - Lámina Erosión;Planilla;2025-08-01T17:56:59.261-04:00;2025-08-01T17:56:59.261-04:00
363;501860;MODIFICA PLAN REGULADOR COMUNAL DE JUAN FERNÁNDEZ;Comunal;PRC;05;05;JUAN FERNANDEZ;05104;Modificación;Derogado;2000-04-13;;;;;;;;43;;False;362;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/1860/4.43a97p1.05104.JPG | https://instrumentosdeplanificacion.minvu.cl/files/maps/1860/4.43a97p2.05104.JPG | https://instrumentosdeplanificacion.minvu.cl/files/maps/1860/4.43a97p3.05104.JPG;Plano | Plano | Plano;Plano Decreto N°43 - Lámina Zonificación general Isla, San Juan Bautista y Punta Isla | Plano Decreto N°43 - Lámina Zonificación general Isla, San Juan Bautista y Punta Isla | Plano Decreto N°43 - Lámina Zonificación general Isla, San Juan Bautista y Punta Isla;Planilla;2025-08-01T17:56:59.364-04:00;2025-08-01T17:56:59.364-04:00
247;404269;ASIGNA NUEVAS NORMAS URBANÍSTICAS A LAS ÁREAS APLICABLES;Comunal;PRC;04;04;OVALLE;04301;Instrumento de origen;Derogado;1984-02-22;;;;;;;;44;;False;247;False;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2274/4.1467b11c.04203.pdf;Sin información;Enlace;Planilla;2025-08-01T17:56:50.763-04:00;2025-08-01T17:56:50.763-04:00
367;501864;APRUEBA PLAN REGULADOR COMUNAL DE LOS ANDES;Comunal;PRC;05;05;LOS ANDES;05301;Instrumento de origen;Derogado;1984-03-17;;;;;;;;209;;False;367;False;501865, 501866;https://instrumentosdeplanificacion.minvu.cl/files/maps/1864/4.209a83d.05301.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1864/4.209a83p.05301.jpg;Decreto | Plano;Decreto N°209 | Plano Decreto N°209 - Lámina Zonificación;Planilla;2025-08-01T17:57:00.347-04:00;2025-08-01T17:57:00.347-04:00
368;501865;MODIFICA PLAN REGULADOR COMUNAL DE LOS ANDES EN SENTIDO QUE INDICA;Comunal;PRC;05;05;LOS ANDES;05301;Modificación;Derogado;1987-08-12;;;;;;;;102;;False;367;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/1865/4.102a87d.05301.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1865/4.102a87p.05301.jpg;Decreto | Plano;Decreto N°102 | Plano Decreto N°102 - Lámina Zonificación;Planilla;2025-08-01T17:57:00.478-04:00;2025-08-01T17:57:00.478-04:00
369;501866;PROMULGA MODIFICACIÓN PLAN REGULADOR COMUNAL DE LOS ANDES, PLAN SECCIONAL JARDINES FAMILIARES, COMUNA LOS ANDES;Comunal;PRC;05;05;LOS ANDES;05301;Modificación;Derogado;1995-05-22;;;;;;;;31-4-011;;False;367;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/1866/4.31-4-011a95c.05301.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza;Planilla;2025-08-01T17:57:00.525-04:00;2025-08-01T17:57:00.525-04:00
375;501872;APRUEBA PLAN REGULADOR COMUNAL DE RINCONADA;Comunal;PRC;05;05;RINCONADA;05303;Instrumento de origen;Derogado;1984-05-24;;;;;;;;46;;False;375;False;;https://instrumentosdeplanificacion.minvu.cl/files/maps/1872/4.46a84c.05303.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza;Planilla;2025-08-01T17:57:00.969-04:00;2025-08-01T17:57:00.969-04:00
186;402242;APRUEBA PLAN REGULADOR COMUNAL DE COQUIMBO;Comunal;PRC;04;04;COQUIMBO;04102;Instrumento de origen;Derogado;1984-05-26;;;;;;;;47;;False;186;False;402245, 402246, 402247, 402250, 402251;https://instrumentosdeplanificacion.minvu.cl/files/maps/2242/4.47a84d.04102.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2242/4.47a84m.04102.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2242/4.47a84p1.04102.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/2242/4.47a84p2.04102.jpg;Decreto | Memoria | Plano | Plano;Decreto  - Decreto N° 47 | Memoria  - Decreto N° 47 | Plano 1 - Decreto N° 47 | Plano 2 - Decreto N° 47;Planilla;2025-08-01T17:56:46.427-04:00;2025-08-01T17:56:46.427-04:00
194;402250;ASIGNA NUEVAS NORMAS URBANÍSTICAS APLICABLES A ÁREAS DONDE HAN CADUCADO LAS DECLARATORIAS A UTILIDAD PÚBLICA;Comunal;PRC;04;04;COQUIMBO;04102;Modificación;Derogado;2010-10-05;;;;;;;;4035;;False;186;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2250/4.4035b10c.04102.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Decreto N° 4035;Planilla;2025-08-01T17:56:46.966-04:00;2025-08-01T17:56:46.966-04:00
195;402251;DECLARA DESAFECTACION EN LA COQUIMBO Y LOCALIDAD DE GUANAQUEROS Y TONGOY PARA VIALIDAD QUE INDICA;Comunal;PRC;04;04;COQUIMBO;04102;Modificación;Derogado;2015-04-23;;;;;;;;2162;;False;186;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2251/4.2162b15c.04102.pdf;Publicación D. O. con Ordenanza;Publicación D.O. con Ordenanza  - Decreto N° 2162;Planilla;2025-08-01T17:56:47.018-04:00;2025-08-01T17:56:47.018-04:00
189;402245;PROMULGA MODIFICACION PLAN REGULADOR COMUNAL DE COQUIMBO SECTOR EX - ESTACION;Comunal;PRC;04;04;COQUIMBO;04102;Modificación;Derogado;1996-05-04;;;;;;;;18;;False;186;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2245/4.18a96c.04102.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2245/4.18a96m.04102.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2245/4.18a96p.04102.jpg;Publicación D. O. con Ordenanza | Memoria | Plano;Publicación D.O. con Ordenanza  - Resolución N° 18 | Memoria  - Resolución N° 18 | Plano  - Resolución N° 18;Planilla;2025-08-01T17:56:46.616-04:00;2025-08-01T17:56:46.616-04:00
190;402246;"APRUEBA ""MODIFICACION DEL PLAN REGULADOR COMUNAL DE COQUIMBO, SECTOR LA CANTERA ALTA""";Comunal;PRC;04;04;COQUIMBO;04102;Modificación;Derogado;1997-04-12;;;;;;;;195;;False;186;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2246/4.195a96c.04102.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2246/4.195a96m.04102.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2246/4.195a96p1.04102.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/2246/4.195a96p2.04102.pdf;Publicación D. O. con Ordenanza | Memoria | Plano | Plano;Publicación D.O. con Ordenanza  - Resolución N° 195 | Memoria  - Resolución N° 195 | Plano 1 - Resolución N° 195 | Plano 2 - Resolución N° 195;Planilla;2025-08-01T17:56:46.664-04:00;2025-08-01T17:56:46.665-04:00
191;402247;PROMULGA MODIFICACION DEL PLAN REGULADOR COMUNAL DE COQUIMBO, SECTOR CANTERA BAJA;Comunal;PRC;04;04;COQUIMBO;04102;Modificación;Derogado;1999-09-16;;;;;;;;96;;False;186;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/2247/4.96a99c.04102.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2247/4.96a99m.04102.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2247/4.96a99p.04102.jpg;Publicación D. O. con Ordenanza | Memoria | Plano;Publicación D.O. con Ordenanza  - Resolución N° 96 | Memoria  - Resolución N° 96 | Plano  - Resolución N° 96;Planilla;2025-08-01T17:56:46.775-04:00;2025-08-01T17:56:46.775-04:00
208;402264;APRUEBA NUEVO PLAN REGULADOR COMUNAL DE ILLAPEL;Comunal;PRC;04;04;ILLAPEL;04201;Instrumento de origen;Derogado;1984-08-16;;;;;;;;105;;False;208;False;402265, 402267;https://instrumentosdeplanificacion.minvu.cl/files/maps/2264/4.105a84d.04201.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/2264/4.105a84p.04201.jpg;Decreto | Plano;Decreto  - Decreto N° 105 | Plano  - Decreto N° 105;Planilla;2025-08-01T17:56:48.018-04:00;2025-08-01T17:56:48.018-04:00
